,,,,,,,Playing Time,,,,,,Starts,,Subs,,,Team Success,,,,,,Team Success (xG),,,,,
639,James Rodríguez\James-Rodriguez,co COL,MF,es Real Madrid,28,1991,2,81,41,11.3,0.9,1,69,0,1,12,0,1.50,0,2,-2,-2.22,-3.07,0.6,0.9,-0.2,-0.24,-0.78,Matches
640,Rodrygo\Rodrygo,br BRA,FW,es Real Madrid,18,2001,5,330,66,45.8,3.7,4,80,2,1,9,1,2.00,11,3,+8,+2.18,+3.10,8.7,4.0,+4.8,+1.30,+1.55,Matches
641,Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,it Juventus,34,1985,8,711,89,98.8,7.9,8,89,7,0,,0,2.38,13,6,+7,+0.89,-9.11,10.9,8.7,+2.3,+0.29,-5.97,Matches
642,Marten de Roon\Marten-de-Roon,nl NED,MF,it Atalanta,28,1991,9,764,85,94.3,8.5,9,85,8,0,,0,1.44,15,16,-1,-0.12,-0.12,15.8,14.7,+1.2,+0.14,+2.13,Matches
643,Danny Rose\Danny-Rose,eng ENG,DF,eng Tottenham,29,1990,4,360,90,50.0,4.0,4,90,4,0,,0,1.50,11,12,-1,-0.25,-0.50,8.0,6.8,+1.2,+0.30,+0.24,Matches
644,Francesco Rossi\Francesco-Rossi,it ITA,GK,it Atalanta,28,1991,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
645,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,eng Chelsea,26,1993,2,180,90,25.0,2.0,2,90,2,0,,1,1.50,2,4,-2,-1.00,-0.67,3.2,3.7,-0.5,-0.26,-1.00,Matches
646,Daniele Rugani\Daniele-Rugani,it ITA,DF,it Juventus,25,1994,2,180,90,25.0,2.0,2,90,2,0,,5,3.00,4,1,+3,+1.50,+0.67,3.5,2.8,+0.7,+0.35,-0.02,Matches
647,Mário Rui\Mario-Rui,pt POR,DF,it Napoli,28,1991,7,527,75,73.2,5.9,7,75,5,0,,0,1.43,10,6,+4,+0.68,+0.22,11.0,6.8,+4.1,+0.71,+1.04,Matches
648,Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MF,it Napoli,23,1996,8,708,89,98.3,7.9,8,89,7,0,,0,1.63,13,8,+5,+0.64,+0.64,12.7,9.6,+3.1,+0.40,-1.87,Matches
649,Kays Ruiz\Kays-Ruiz,ma MAR,MF,fr Paris S-G,16,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
650,Maciej Rybus\Maciej-Rybus,pl POL,DF,ru Loko Moscow,29,1989,5,450,90,83.3,5.0,5,90,5,0,,0,0.60,3,9,-6,-1.20,-0.20,5.0,10.0,-5.0,-1.00,+1.02,Matches
651,José Sá\Jose-Sa,pt POR,GK,gr Olympiacos,26,1993,6,540,90,100.0,6.0,6,90,6,0,,0,1.67,8,14,-6,-1.00,,7.7,10.8,-3.1,-0.52,,Matches
652,Marcel Sabitzer\Marcel-Sabitzer,at AUT,MFFW,de RB Leipzig,25,1994,9,805,89,89.4,8.9,9,89,7,0,,1,2.11,14,10,+4,+0.45,+0.45,12.8,10.5,+2.4,+0.26,-2.12,Matches
653,Mohamed Salah\Mohamed-Salah,eg EGY,FW,eng Liverpool,27,1992,8,730,91,97.3,8.1,8,91,6,0,,0,1.63,15,12,+3,+0.37,+0.37,14.3,7.9,+6.5,+0.80,+0.41,Matches
654,Andreas Samaris\Andreas-Samaris,gr GRE,MF,pt Benfica,30,1989,1,10,10,1.9,0.1,0,,0,1,10,0,3.00,0,0,0,0.00,+0.17,0.2,0.0,+0.2,+1.37,+1.62,Matches
655,Mbwana Samatta\Mbwana-Samatta,tz TAN,FWMF,be Genk,26,1992,6,512,85,94.8,5.7,6,85,5,0,,0,0.17,5,19,-14,-2.46,+0.75,5.4,14.4,-9.0,-1.57,-2.26,Matches
656,Renato Sanches\Renato-Sanches,pt POR,MFFW,fr Lille,21,1997,5,124,25,23.0,1.4,1,62,0,4,16,0,0.00,0,7,-7,-5.08,-4.43,1.7,2.7,-1.0,-0.70,-0.41,Matches
657,Alexis Sánchez\Alexis-Sanchez,cl CHI,FW,it Inter,30,1988,1,65,65,12.0,0.7,1,65,0,0,,1,0.00,1,1,0,0.00,-0.19,1.0,0.7,+0.2,+0.33,+0.34,Matches
658,Davinson Sánchez\Davinson-Sanchez,co COL,DF,eng Tottenham,23,1996,5,450,90,62.5,5.0,5,90,5,0,,2,2.00,15,5,+10,+2.00,+5.33,9.6,6.4,+3.3,+0.65,+1.26,Matches
659,Manuel Sánchez\Manuel-Sanchez,es ESP,DF,es Atlético Madrid,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
660,Jadon Sancho\Jadon-Sancho,eng ENG,FW,de Dortmund,19,2000,8,644,81,89.4,7.2,7,86,3,1,45,0,1.63,9,9,0,0.00,+1.18,10.0,9.0,+1.0,+0.13,+1.12,Matches
661,Alex Sandro\Alex-Sandro,br BRA,DF,it Juventus,28,1991,6,540,90,75.0,6.0,6,90,6,0,,1,2.17,11,6,+5,+0.83,-0.67,10.2,7.1,+3.1,+0.52,+0.62,Matches
662,Douglas Santos\Douglas-Santos,br BRA,DFMF,ru Zenit,25,1994,6,505,84,93.5,5.6,6,84,5,0,,0,1.17,7,7,0,0.00,+5.14,6.0,7.3,-1.3,-0.24,+1.72,Matches
663,Ivan Šaponjić\Ivan-Saponjic,rs SRB,FW,es Atlético Madrid,21,1997,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
664,Pablo Sarabia\Pablo-Sarabia,es ESP,FWMF,fr Paris S-G,27,1992,9,406,45,41.0,4.5,5,74,1,4,9,2,2.44,12,3,+9,+2.00,+0.45,10.1,3.3,+6.7,+1.50,+0.50,Matches
665,Marcelo Saracchi\Marcelo-Saracchi,uy URU,DF,de RB Leipzig,21,1998,2,159,80,17.7,1.8,2,80,1,0,,2,1.00,2,4,-2,-1.13,-1.86,4.5,1.3,+3.2,+1.79,+1.58,Matches
666,Stefan Savić\Stefan-Savic,me MNE,DF,es Atlético Madrid,28,1991,4,390,98,46.4,4.3,4,98,4,0,,1,1.75,7,6,+1,+0.23,-0.37,4.6,4.6,0.0,-0.01,-1.18,Matches
667,Patrik Schick\Patrik-Schick,cz CZE,FWMF,de RB Leipzig,23,1996,5,240,48,26.7,2.7,2,83,1,3,25,1,2.00,7,1,+6,+2.25,+2.52,5.0,1.8,+3.2,+1.21,+0.99,Matches
668,Marcel Schmelzer\Marcel-Schmelzer,de GER,FW,de Dortmund,31,1988,1,1,1,0.1,0.0,0,,0,1,1,2,3.00,0,0,0,0.00,+0.13,0.0,0.3,-0.3,-23.46,-23.51,Matches
669,Siebe Schrijvers\Siebe-Schrijvers,be BEL,MFFW,be Club Brugge,23,1996,4,80,20,14.8,0.9,0,,0,4,20,1,1.00,1,2,-1,-1.13,+0.24,1.0,1.1,-0.1,-0.09,+0.18,Matches
670,Nico Schulz\Nico-Schulz,de GER,DFMF,de Dortmund,26,1993,3,225,75,31.3,2.5,3,75,2,0,,2,1.00,3,6,-3,-1.20,-1.56,3.5,4.3,-0.8,-0.33,-0.51,Matches
671,Perr Schuurs\Perr-Schuurs,nl NED,DF,nl Ajax,19,1999,2,109,55,20.2,1.2,1,90,1,1,19,4,1.67,2,1,+1,+0.83,-0.22,1.7,2.5,-0.8,-0.66,+0.10,Matches
672,Haris Seferović\Haris-Seferovic,ch SUI,FW,pt Benfica,27,1992,5,208,42,38.5,2.3,2,69,0,3,23,0,1.20,3,5,-2,-0.87,-1.14,2.4,3.7,-1.2,-0.53,-0.52,Matches
673,Nélson Semedo\Nelson-Semedo,pt POR,DF,es Barcelona,25,1993,7,630,90,77.8,7.0,7,90,7,0,,0,1.71,10,12,-2,-0.29,-1.79,9.6,12.6,-3.0,-0.42,-1.27,Matches
674,Rúben Semedo\Ruben-Semedo,pt POR,DF,gr Olympiacos,25,1994,6,540,90,100.0,6.0,6,90,6,0,,0,1.67,8,14,-6,-1.00,,7.7,10.8,-3.1,-0.52,,Matches
675,Stefano Sensi\Stefano-Sensi,it ITA,MF,it Inter,23,1995,3,191,64,35.4,2.1,2,84,1,1,23,0,0.33,2,3,-1,-0.47,-0.99,2.3,2.2,+0.1,+0.04,+0.01,Matches
676,Jean Seri\Jean-Seri,ci CIV,MF,tr Galatasaray,28,1991,6,474,79,87.8,5.3,6,79,2,0,,0,0.33,1,10,-9,-1.71,+3.75,2.7,13.1,-10.4,-1.98,+1.37,Matches
677,Ryan Sessegnon\Ryan-Sessegnon,eng ENG,FWDF,eng Tottenham,19,2000,3,196,65,27.2,2.2,2,90,2,1,16,1,1.00,2,6,-4,-1.84,-2.52,1.5,4.0,-2.5,-1.13,-1.79,Matches
678,Petr Ševčík\Petr-Sevcik,cz CZE,MF,cz Slavia Prague,25,1994,5,450,90,83.3,5.0,5,90,5,0,,0,0.20,3,9,-6,-1.20,-1.20,6.8,10.4,-3.5,-0.71,-0.51,Matches
679,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MF,eng Liverpool,27,1991,1,4,4,0.5,0.0,0,,0,1,4,2,0.00,0,1,-1,-22.50,-22.98,0.0,0.3,-0.3,-6.54,-7.36,Matches
680,Oleg Shatov\Oleg-Shatov,ru RUS,MF,ru Zenit,29,1990,4,233,58,43.1,2.6,3,73,0,1,13,1,1.00,2,5,-3,-1.16,-1.45,1.9,3.8,-1.9,-0.72,-0.65,Matches
681,Oleksiy Shevchenko\Oleksiy-Shevchenko,ua UKR,GK,ua Shakhtar,27,1992,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
682,Danylo Sikan\Danylo-Sikan,ua UKR,FW,ua Shakhtar,18,2001,1,1,1,0.2,0.0,0,,0,1,1,1,1.00,0,0,0,0.00,+0.83,0.0,0.0,0.0,0.00,+0.97,Matches
683,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,eng Manchester City,24,1994,7,435,62,53.7,4.8,5,79,3,2,19,2,2.43,7,4,+3,+0.62,-1.54,8.6,2.6,+6.1,+1.25,-1.06,Matches
684,David Silva\David-Silva,es ESP,MF,eng Manchester City,33,1986,4,127,32,15.7,1.4,1,89,0,3,13,3,1.75,1,1,0,0.00,-1.58,4.6,0.7,+3.9,+2.79,+1.24,Matches
685,Rafa Silva\Rafa-Silva,pt POR,FWMF,pt Benfica,26,1993,3,124,41,23.0,1.4,2,55,1,1,15,0,1.00,3,4,-1,-0.73,-0.73,1.8,3.1,-1.3,-0.97,-0.98,Matches
686,Thiago Silva\Thiago-Silva,br BRA,DF,fr Paris S-G,34,1984,9,810,90,81.8,9.0,9,90,9,0,,1,2.11,18,6,+12,+1.33,-2.17,18.8,10.0,+8.8,+0.98,-1.24,Matches
687,Dynel Simeu\Dynel-Simeu,eng ENG,DF,eng Chelsea,17,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
688,Veljko Simić\Veljko-Simic,rs SRB,MF,rs Red Star,24,1995,0,,,,,0,,0,0,,1,3.00,,,,,,,,,,,Matches
689,Sarpreet Singh\Sarpreet-Singh,nz NZL,MF,de Bayern Munich,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
690,Daley Sinkgraven\Daley-Sinkgraven,nl NED,DFMF,de Leverkusen,24,1995,2,101,51,18.7,1.1,1,90,1,1,11,0,0.00,0,3,-3,-2.67,-2.47,0.8,1.5,-0.7,-0.58,-0.29,Matches
691,Moussa Sissoko\Moussa-Sissoko,fr FRA,MFFW,eng Tottenham,29,1989,6,419,70,58.2,4.7,4,90,4,2,30,0,1.67,14,10,+4,+0.86,+2.06,10.0,6.6,+3.4,+0.73,+1.33,Matches
692,Mario Šitum\Mario-Situm,hr CRO,MF,hr Dinamo Zagreb,27,1992,1,1,1,0.2,0.0,0,,0,1,1,5,2.00,0,0,0,0.00,+0.50,0.0,0.0,0.0,0.00,+1.32,Matches
693,Oliver Skipp\Oliver-Skipp,eng ENG,MFFW,eng Tottenham,18,2000,2,31,16,4.3,0.3,0,,0,2,16,2,1.50,0,0,0,0.00,0.00,0.6,0.2,+0.4,+1.29,+1.16,Matches
694,Milan Škoda\Milan-Skoda,cz CZE,FWMF,cz Slavia Prague,33,1986,2,72,36,13.3,0.8,1,64,0,1,8,4,1.50,1,3,-2,-2.50,-1.73,1.2,2.2,-1.1,-1.35,-0.83,Matches
695,Milan Škriniar\Milan-Skriniar,sk SVK,DF,it Inter,24,1995,6,540,90,100.0,6.0,6,90,6,0,,0,1.17,10,9,+1,+0.17,,8.5,8.2,+0.2,+0.04,,Matches
696,Igor Smolnikov\Igor-Smolnikov,ru RUS,DF,ru Zenit,30,1988,3,138,46,25.6,1.5,2,54,0,1,31,3,1.00,1,2,-1,-0.65,-0.43,1.9,1.4,+0.4,+0.29,+0.86,Matches
697,Fyodor Smolov\Fyodor-Smolov,ru RUS,FW,ru Loko Moscow,29,1990,4,202,51,37.4,2.2,2,86,1,2,15,0,0.75,2,3,-1,-0.45,+1.15,1.7,4.4,-2.7,-1.20,-0.06,Matches
698,Eduard Sobol\Eduard-Sobol,ua UKR,DF,be Club Brugge,24,1995,3,259,86,48.0,2.9,3,86,2,0,,3,1.33,3,9,-6,-2.08,-1.44,3.2,6.0,-2.7,-0.95,-1.37,Matches
699,Rubén Sobrino\Ruben-Sobrino,es ESP,FW,es Valencia,27,1992,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
700,Carlos Soler\Carlos-Soler,es ESP,MF,es Valencia,22,1997,5,392,78,54.4,4.4,4,87,3,1,45,0,1.00,7,11,-4,-0.92,-1.47,7.3,8.0,-0.7,-0.17,+0.02,Matches
701,Manor Solomon\Manor-Solomon,il ISR,FWMF,ua Shakhtar,20,1999,5,138,28,25.6,1.5,1,45,0,4,23,0,1.00,3,4,-1,-0.65,+0.24,2.0,4.0,-2.0,-1.32,-0.47,Matches
702,Tomáš Souček\Tomas-Soucek,cz CZE,MF,cz Slavia Prague,24,1995,6,540,90,100.0,6.0,6,90,6,0,,0,1.00,4,10,-6,-1.00,,7.7,11.4,-3.7,-0.62,,Matches
703,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,fr Lille,27,1992,1,88,88,16.3,1.0,1,88,0,0,,3,0.00,1,3,-2,-2.05,-0.45,1.2,1.9,-0.7,-0.73,-0.42,Matches
704,Boubakary Soumaré\Boubakary-Soumare,fr FRA,MF,fr Lille,20,1999,6,526,88,97.4,5.8,6,88,5,0,,0,0.17,4,14,-10,-1.71,-1.71,6.7,9.4,-2.7,-0.46,-3.21,Matches
705,Marco Sportiello\Marco-Sportiello,it ITA,GK,it Atalanta,27,1992,2,180,90,22.2,2.0,2,90,2,0,,7,1.50,5,5,0,0.00,+0.14,3.1,4.7,-1.6,-0.81,-1.06,Matches
706,Nicolae Stanciu\Nicolae-Stanciu,ro ROU,MF,cz Slavia Prague,26,1993,6,457,76,84.6,5.1,6,76,2,0,,0,1.00,4,7,-3,-0.59,+2.66,6.3,8.1,-1.8,-0.36,+1.72,Matches
707,Cican Stankovic\Cican-Stankovic,at AUT,GK,at RB Salzburg,26,1992,4,302,76,55.9,3.4,4,76,3,0,,0,0.75,9,9,0,0.00,-1.13,7.0,6.7,+0.3,+0.08,-0.16,Matches
708,Taras Stepanenko\Taras-Stepanenko,ua UKR,MF,ua Shakhtar,29,1989,6,539,90,99.8,6.0,6,90,5,0,,0,1.00,6,13,-7,-1.17,-181.17,5.6,12.5,-6.8,-1.14,-94.71,Matches
709,Raheem Sterling\Raheem-Sterling,eng ENG,FW,eng Manchester City,24,1994,9,601,67,74.2,6.7,6,88,5,3,24,0,2.22,18,7,+11,+1.65,+1.22,18.2,5.7,+12.4,+1.86,+0.47,Matches
710,Petar Stojanović\Petar-Stojanovic,si SVN,DF,hr Dinamo Zagreb,23,1995,6,505,84,93.5,5.6,6,84,4,0,,0,1.30,8,11,-3,-0.53,-0.53,5.1,11.6,-6.6,-1.17,+2.25,Matches
711,John Stones\John-Stones,eng ENG,DF,eng Manchester City,25,1994,1,50,50,6.2,0.6,0,,0,1,50,4,3.00,3,0,+3,+5.40,+4.33,2.1,0.7,+1.4,+2.61,+0.92,Matches
712,Luis Suárez\Luis-Suarez,uy URU,FW,es Barcelona,32,1987,7,567,81,70.0,6.3,6,90,4,1,29,0,2.29,13,12,+1,+0.16,+0.16,9.4,12.8,-3.4,-0.54,-1.31,Matches
713,Niklas Süle\Niklas-Sule,de GER,DF,de Bayern Munich,23,1995,6,334,56,33.7,3.7,2,90,2,4,39,0,3.00,17,2,+15,+4.04,+1.30,8.6,4.6,+4.0,+1.07,-1.39,Matches
714,Bosko Sutalo\Bosko-Sutalo,hr CRO,DF,it Atalanta,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
715,Aleksei Sutormin\Aleksei-Sutormin,ru RUS,MF,ru Zenit,25,1994,2,27,14,5.0,0.3,0,,0,2,14,1,1.50,0,1,-1,-3.33,-3.16,0.1,0.3,-0.2,-0.71,-0.38,Matches
716,Wojciech Szczęsny\Wojciech-Szczesny,pl POL,GK,it Juventus,29,1990,7,630,90,87.5,7.0,7,90,7,0,,1,2.29,12,6,+6,+0.86,-1.14,10.4,7.9,+2.5,+0.36,-0.01,Matches
717,Dominik Szoboszlai\Dominik-Szoboszlai,hu HUN,MF,at RB Salzburg,18,2000,5,389,78,72.0,4.3,5,78,1,0,,1,1.40,12,9,+3,+0.69,+0.69,8.4,9.4,-1.0,-0.24,-1.40,Matches
718,Adel Taarabt\Adel-Taarabt,ma MAR,MF,pt Benfica,30,1989,4,360,90,66.7,4.0,4,90,4,0,,2,1.00,7,7,0,0.00,+0.50,5.7,6.9,-1.2,-0.31,-0.29,Matches
719,Dušan Tadić\Dusan-Tadic,rs SRB,FW,nl Ajax,30,1988,6,540,90,100.0,6.0,6,90,6,0,,0,1.80,12,6,+6,+1.00,,6.7,11.2,-4.5,-0.74,,Matches
720,Nicolás Tagliafico\Nicolas-Tagliafico,ar ARG,DF,nl Ajax,26,1992,6,538,90,99.6,6.0,6,90,5,0,,0,1.80,12,6,+6,+1.00,+1.00,6.6,11.1,-4.5,-0.75,-2.53,Matches
721,Jonathan Tah\Jonathan-Tah,de GER,DF,de Leverkusen,23,1996,5,450,90,83.3,5.0,5,90,5,0,,1,1.20,5,7,-2,-0.40,+1.60,4.2,5.9,-1.7,-0.35,+0.02,Matches
722,Taison\Taison,br BRA,MFFW,ua Shakhtar,31,1988,5,450,90,83.3,5.0,5,90,5,0,,0,1.00,7,12,-5,-1.00,-1.00,6.1,11.2,-5.2,-1.03,-0.40,Matches
723,Laco Takács\Laco-Takacs,cz CZE,DF,cz Slavia Prague,23,1996,2,89,45,16.5,1.0,1,82,0,1,7,1,0.00,1,3,-2,-2.02,-1.22,1.5,2.3,-0.8,-0.79,-0.19,Matches
724,Adrien Tameze\Adrien-Tameze,cm CMR,MF,it Atalanta,25,1994,2,9,5,1.1,0.1,0,,0,2,5,0,3.00,0,0,0,0.00,+0.11,0.0,0.4,-0.4,-3.53,-3.59,Matches
725,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,eng Tottenham,20,1999,1,90,90,12.5,1.0,1,90,1,0,,2,0.00,0,3,-3,-3.00,-3.43,0.3,0.8,-0.5,-0.52,-0.80,Matches
726,Ciprian Tătărușanu\Ciprian-Tatarusanu,ro ROU,GK,fr Lyon,33,1986,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
727,Percy Tau\Percy-Tau,za RSA,FW,be Club Brugge,25,1994,3,237,79,43.9,2.6,3,79,1,0,,3,1.33,3,8,-5,-1.90,-1.01,3.0,5.7,-2.7,-1.01,-1.37,Matches
728,David Tavares\David-Tavares,pt POR,MF,pt Benfica,20,1999,1,24,24,4.4,0.3,0,,0,1,24,0,0.00,1,2,-1,-3.75,-3.75,1.3,0.7,+0.6,+2.08,+2.40,Matches
729,Nuno Tavares\Nuno-Tavares,pt POR,DF,pt Benfica,19,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
730,Tomás Tavares\Tomas-Tavares,pt POR,DF,pt Benfica,18,2001,5,450,90,83.3,5.0,5,90,5,0,,1,1.20,8,9,-1,-0.20,-0.20,6.8,5.6,+1.2,+0.24,+2.72,Matches
731,Stanislav Tecl\Stanislav-Tecl,cz CZE,FW,cz Slavia Prague,28,1990,3,137,46,25.4,1.5,1,58,0,2,40,1,0.33,1,2,-1,-0.66,+0.46,1.9,2.7,-0.7,-0.48,+0.19,Matches
732,Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,es Barcelona,27,1992,8,720,90,88.9,8.0,8,90,8,0,,1,1.88,13,13,0,0.00,-1.00,12.1,13.5,-1.5,-0.18,-0.39,Matches
733,Martin Terrier\Martin-Terrier,fr FRA,FWMF,fr Lyon,22,1997,5,240,48,26.7,2.7,3,70,0,2,16,0,1.60,4,3,+1,+0.37,+0.51,2.1,5.8,-3.6,-1.36,-1.04,Matches
734,Tetê\Tete,br BRA,MF,ua Shakhtar,19,2000,3,155,52,28.7,1.7,2,74,1,1,7,0,0.67,3,2,+1,+0.58,+1.98,2.1,2.7,-0.6,-0.35,+0.86,Matches
735,Kenny Tete\Kenny-Tete,nl NED,DF,fr Lyon,23,1995,5,145,29,16.1,1.6,1,90,1,4,14,4,1.40,4,3,+1,+0.62,+0.74,1.8,5.5,-3.7,-2.27,-1.99,Matches
736,Kévin Théophile-Catherine\Kevin-Theophile-Catherine,fr FRA,DF,hr Dinamo Zagreb,29,1989,5,435,87,80.6,4.8,5,87,4,0,,0,1.00,9,8,+1,+0.21,+3.64,5.7,10.5,-4.8,-0.99,+1.68,Matches
737,Malik Tillman\Malik-Tillman,de GER,MF,de Bayern Munich,17,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
738,Jurrien Timber\Jurrien-Timber,nl NED,DF,nl Ajax,18,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
739,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,es Barcelona,19,1999,1,90,90,11.1,1.0,1,90,1,0,,4,3.00,2,1,+1,+1.00,+1.00,1.2,1.0,+0.2,+0.21,+0.39,Matches
740,Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,fr Lyon,26,1992,4,283,71,31.4,3.1,4,71,0,0,,0,1.50,5,5,0,0.00,0.00,3.5,6.3,-2.8,-0.88,-0.42,Matches
741,Corentin Tolisso\Corentin-Tolisso,fr FRA,MF,de Bayern Munich,24,1994,10,346,35,34.9,3.8,3,81,2,7,15,0,3.00,22,3,+19,+4.94,+2.71,11.7,3.9,+7.8,+2.03,+0.05,Matches
742,Rafael Tolói\Rafael-Toloi,it ITA,DF,it Atalanta,28,1990,7,630,90,77.8,7.0,7,90,7,0,,0,1.00,10,15,-5,-0.71,-2.71,11.5,13.8,-2.3,-0.32,-1.53,Matches
743,Tomané\Tomane,pt POR,FW,rs Red Star,26,1992,3,208,69,38.5,2.3,3,69,1,0,,1,1.00,3,5,-2,-0.87,+3.20,2.7,3.9,-1.2,-0.51,+2.78,Matches
744,Raúl de Tomás\Raul-de-Tomas,es ESP,FW,pt Benfica,24,1994,4,122,31,22.6,1.4,1,90,1,3,11,1,1.00,3,4,-1,-0.74,-0.74,2.5,2.3,+0.2,+0.13,+0.45,Matches
745,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,eng Chelsea,21,1997,4,360,90,50.0,4.0,4,90,4,0,,2,1.75,7,6,+1,+0.25,+1.50,8.9,2.2,+6.7,+1.68,+2.37,Matches
746,Vasilis Torosidis\Vasilis-Torosidis,gr GRE,DF,gr Olympiacos,34,1985,1,90,90,16.7,1.0,1,90,1,0,,4,1.50,1,3,-2,-2.00,-1.20,0.7,1.1,-0.4,-0.43,+0.11,Matches
747,Ferrán Torres\Ferran-Torres,es ESP,MF,es Valencia,19,2000,6,478,80,66.4,5.3,5,83,2,1,61,2,1.17,10,13,-3,-0.56,-0.94,10.6,8.9,+1.7,+0.31,+1.45,Matches
748,Lucas Tousart\Lucas-Tousart,fr FRA,MF,fr Lyon,22,1997,7,603,86,67.0,6.7,7,86,6,0,,0,1.57,9,8,+1,+0.15,+0.45,6.3,7.9,-1.5,-0.23,+1.11,Matches
749,Bertrand Traoré\Bertrand-Traore,bf BFA,MFFW,fr Lyon,23,1995,5,231,46,25.7,2.6,2,83,1,3,22,5,1.40,3,5,-2,-0.78,-1.05,3.0,2.5,+0.5,+0.18,+1.05,Matches
750,Ibrahim Traoré\Ibrahim-Traore,ci CIV,MFFW,cz Slavia Prague,30,1988,4,167,42,30.9,1.9,2,58,0,2,26,0,1.33,0,2,-2,-1.08,-0.11,1.8,4.3,-2.5,-1.35,-1.05,Matches
751,Kieran Trippier\Kieran-Trippier,eng ENG,DF,es Atlético Madrid,28,1990,6,540,90,64.3,6.0,6,90,5,0,,2,1.67,6,6,0,0.00,-1.20,7.4,4.1,+3.3,+0.55,-0.20,Matches
752,Philipp Tschauner\Philipp-Tschauner,de GER,GK,de RB Leipzig,33,1985,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
753,Kostas Tsimikas\Kostas-Tsimikas,gr GRE,DF,gr Olympiacos,23,1996,6,540,90,100.0,6.0,6,90,6,0,,0,1.67,8,14,-6,-1.00,,7.7,10.8,-3.1,-0.52,,Matches
754,Roman Tugarev\Roman-Tugarev,ru RUS,MF,ru Loko Moscow,21,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
755,Andreas Ulmer\Andreas-Ulmer,at AUT,DF,at RB Salzburg,33,1985,6,540,90,100.0,6.0,6,90,6,0,,0,1.17,16,13,+3,+0.50,,12.3,11.4,+0.9,+0.15,,Matches
756,Sven Ulreich\Sven-Ulreich,de GER,GK,de Bayern Munich,30,1988,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
757,Samuel Umtiti\Samuel-Umtiti,fr FRA,DF,es Barcelona,25,1993,3,270,90,33.3,3.0,3,90,3,0,,1,2.33,6,3,+3,+1.00,+1.33,4.7,2.7,+2.0,+0.67,+1.22,Matches
758,Dayot Upamecano\Dayot-Upamecano,fr FRA,DF,de RB Leipzig,20,1998,8,659,82,73.2,7.3,8,82,6,0,,1,1.75,13,10,+3,+0.41,+0.04,11.3,7.8,+3.5,+0.48,-0.03,Matches
759,Jere Uronen\Jere-Uronen,fi FIN,DF,be Genk,25,1994,3,270,90,50.0,3.0,3,90,3,0,,0,0.33,3,10,-7,-2.33,+0.33,2.5,7.5,-5.1,-1.69,-0.46,Matches
760,Mathieu Valbuena\Mathieu-Valbuena,fr FRA,MF,gr Olympiacos,34,1984,3,105,35,19.4,1.2,1,68,0,2,19,1,1.89,2,4,-2,-1.71,-0.89,1.7,2.0,-0.2,-0.21,+0.39,Matches
761,Borja Valero\Borja-Valero,es ESP,MF,it Inter,34,1985,3,152,51,28.1,1.7,2,76,0,1,1,1,2.00,2,2,0,0.00,-0.23,1.8,2.4,-0.6,-0.36,-0.55,Matches
762,Albert Vallci\Albert-Vallci,at AUT,DF,at RB Salzburg,24,1995,1,2,2,0.4,0.0,0,,0,1,2,3,3.00,0,0,0,0.00,-0.50,0.0,0.1,-0.1,-2.89,-3.06,Matches
763,Manu Vallejo\Manu-Vallejo,es ESP,FWMF,es Valencia,22,1997,2,74,37,10.3,0.8,0,,0,2,37,3,3.00,4,0,+4,+4.86,+5.70,1.3,1.0,+0.3,+0.40,+0.64,Matches
764,Federico Valverde\Federico-Valverde,uy URU,MF,es Real Madrid,21,1998,6,348,58,48.3,3.9,4,83,2,2,8,1,1.67,10,2,+8,+2.07,+3.04,10.2,4.1,+6.1,+1.57,+2.16,Matches
